event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,event_subtype_id,event_subtype,player_id,player_name,player_position_id,player_position,player_in_possession_id,player_in_possession_name,player_in_possession_position_id,player_in_possession_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,associated_player_possession_frame_start,associated_player_possession_event_id,associated_off_ball_run_event_id,associated_off_ball_run_subtype_id,associated_off_ball_run_subtype,game_state_id,game_state,team_score,opponent_team_score,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,first_line_break_type_id,first_line_break_type,second_last_line_break,second_last_line_break_type_id,second_last_line_break_type,last_line_break,last_line_break_type_id,last_line_break_type,furthest_line_break,furthest_line_break_id,furthest_line_break_type,furthest_line_break_type_id,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,location_to_player_in_possession_id_start,location_to_player_in_possession_start,location_to_player_in_possession_id_end,location_to_player_in_possession_end,distance_to_player_in_possession_start,distance_to_player_in_possession_end,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_channel_id_start,player_in_possession_channel_start,player_in_possession_third_id_start,player_in_possession_third_start,player_in_possession_penalty_area_start,player_in_possession_x_end,player_in_possession_y_end,player_in_possession_channel_id_end,player_in_possession_channel_end,player_in_possession_third_id_end,player_in_possession_third_end,player_in_possession_penalty_area_end,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,predicted_passing_option,peak_passing_option_frame,passing_option_at_player_possession_start,n_simultaneous_runs,give_and_go,intended_run_behind,push_defensive_line,break_defensive_line,passing_option_at_start,n_simultaneous_passing_options,passing_option_at_pass_moment,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
7_1910,2902,1875301,57388,57411,90:05.8,90:08.1,90,5,2.3,2,1,left_to_right,7,passing_option,,,59727,C. Krueger,2,LB,62527.0,A. Hatch,19.0,CF,2333,Washington,38.37,0.64,3,center,3,attacking_third,True,42.72,-3.47,3,center,3,attacking_third,True,57349.0,8_698,1_292,3,cross_receiver,2,losing,0,1,,,,,False,False,5.9,-43.38,1,forward,False,False,9.44,1,jogging,3.82,1.32,-2.51,42.18,49.2,3.81,6.48,2.67,10.32,3.3,-7.02,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,20.97,2,medium,93.69,3,sideway_left,,,,,,,False,5.0,5.0,0.0,2.0,same_line,1.0,behind,22.01,15.7,39.15,-21.36,5.0,wide_right,3.0,attacking_third,False,48.85,-17.92,4.0,half_space_right,3.0,attacking_third,True,False,False,,True,True,0.0972,0.3111,0.7223,True,57392.0,False,,,,,,,2.0,False,,,,True,True,,,False
8_699,2903,1875301,58504,58504,91:57.4,91:57.4,91,57,0.0,2,1,left_to_right,8,player_possession,,,68518,L. Santos,12,LM,,,,,2333,Washington,-1.67,-20.39,5,wide_right,2,middle_third,False,-1.67,-20.39,5,wide_right,2,middle_third,False,,,,,,2,losing,0,1,,,8,goal_kick_against,False,False,0.0,133.6,3,sideway_left,,,6.28,1,jogging,4.36,4.36,0.0,21.87,21.87,23.54,23.54,0.0,30.63,30.63,0.0,True,True,13.0,unknown,1.0,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,,,662391.0,R. Kouassi,16.0,LW,3.83,-24.94,5,wide_right,2,middle_third,False,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,True,True,,True,False
8_700,2904,1875301,58522,58522,91:59.2,91:59.2,91,59,0.0,2,2,right_to_left,8,player_possession,,,151151,H. McCutcheon,12,LM,,,,,2334,Orlando Pride,-7.95,24.43,1,wide_left,2,middle_third,False,-7.95,24.43,1,wide_left,2,middle_third,False,,,,,,1,winning,1,0,,,,,False,False,0.0,128.6,3,sideway_left,,,10.04,1,jogging,2.56,2.56,0.0,7.97,7.97,15.92,15.92,0.0,44.53,44.53,0.0,True,True,2.0,pass_interception,1.0,pass,True,False,False,False,True,False,False,,,,,,,2,unsuccessful,7_1911,,62445.0,B. Banda,19.0,CF,6.16,23.34,1,wide_left,2,middle_third,False,,,,,,,,0.541,True,0.0089,False,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,,,,2.0,2.0,False,,,,,,,,,,,,,,,,14.15,1,short,-4.42,1,forward,,,,,,,True,7.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,True,True,True,True,False
7_1911,2905,1875301,58522,58522,91:59.2,91:59.2,91,59,0.0,2,2,right_to_left,7,passing_option,,,62445,B. Banda,19,CF,151151.0,H. McCutcheon,12.0,LM,2334,Orlando Pride,6.16,23.34,1,wide_left,2,middle_third,False,6.16,23.34,1,wide_left,2,middle_third,False,58522.0,8_700,,,,1,winning,1,0,,,,,False,False,0.0,109.98,3,sideway_left,False,False,2.59,1,jogging,2.33,2.33,0.0,7.97,7.97,1.81,1.81,0.0,44.53,44.53,0.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,14.15,1,short,-4.42,1,forward,,,,,,,True,7.0,3.0,4.0,3.0,ahead,3.0,ahead,14.15,14.15,-7.95,24.43,1.0,wide_left,2.0,middle_third,False,-7.95,24.43,1.0,wide_left,2.0,middle_third,False,True,False,,False,True,0.0089,0.541,0.8434,True,58522.0,True,,,,,,,1.0,True,,,,True,True,,,False
7_1912,2906,1875301,58522,58522,91:59.2,91:59.2,91,59,0.0,2,2,right_to_left,7,passing_option,,,610122,S. Yates,16,LW,151151.0,H. McCutcheon,12.0,LM,2334,Orlando Pride,-8.26,25.92,1,wide_left,2,middle_third,False,-8.26,25.92,1,wide_left,2,middle_third,False,58522.0,8_700,,,,1,winning,1,0,,,,,False,False,0.0,52.18,3,sideway_left,False,False,7.0,1,jogging,2.43,2.43,0.0,7.97,7.97,16.23,16.23,0.0,44.53,44.53,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,1.52,1,short,101.75,3,sideway_left,,,,,,,False,7.0,7.0,0.0,2.0,same_line,2.0,same_line,1.52,1.52,-7.95,24.43,1.0,wide_left,2.0,middle_third,False,-7.95,24.43,1.0,wide_left,2.0,middle_third,False,False,False,,False,True,0.0032,0.5421,0.8777,True,58522.0,True,,,,,,,1.0,True,,,,True,True,,,False
8_701,2907,1875301,58538,58538,92:00.8,92:00.8,92,0,0.0,2,1,left_to_right,8,player_possession,,,22730,G. Carle,8,RB,,,,,2333,Washington,-2.83,-27.44,5,wide_right,2,middle_third,False,-2.83,-27.44,5,wide_right,2,middle_third,False,,,,,,2,losing,0,1,,,,,False,False,0.0,-23.87,1,forward,,,12.87,1,jogging,1.35,1.35,0.0,20.62,20.62,23.45,23.45,0.0,31.88,31.88,0.0,False,False,2.0,pass_interception,1.0,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,662391.0,R. Kouassi,16.0,LW,3.41,-27.43,5,wide_right,2,middle_third,False,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,True,True,True,True,False
8_702,2908,1875301,58559,58559,92:02.9,92:02.9,92,2,0.0,2,2,right_to_left,8,player_possession,,,57138,C. Pickett,2,LB,,,,,2334,Orlando Pride,-16.59,28.64,1,wide_left,2,middle_third,False,-16.59,28.64,1,wide_left,2,middle_third,False,,,,,,1,winning,1,0,,,,,False,False,0.0,24.22,1,forward,,,14.82,1,jogging,2.15,2.15,0.0,8.8,8.8,25.39,25.39,0.0,43.7,43.7,0.0,False,False,2.0,pass_interception,1.0,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,62445.0,B. Banda,19.0,CF,3.31,27.2,1,wide_left,2,middle_third,False,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,0.0,True,True,True,True,False
8_703,2909,1875301,58568,58568,92:03.8,92:03.8,92,3,0.0,2,1,left_to_right,8,player_possession,,,815170,H. Hershfelt,14,RM,,,,,2333,Washington,1.54,-24.04,5,wide_right,2,middle_third,False,1.54,-24.04,5,wide_right,2,middle_third,False,,,,,,2,losing,0,1,,,,,False,False,0.0,-145.62,2,backward,,,2.0,1,jogging,2.54,2.54,0.0,23.12,23.12,21.58,21.58,0.0,29.38,29.38,0.0,True,True,2.0,pass_interception,1.0,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,629253.0,L. Silano,19.0,CF,15.23,-27.77,5,wide_right,2,middle_third,False,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,True,True,True,True,False
8_704,2910,1875301,58582,58582,92:05.2,92:05.2,92,5,0.0,2,2,right_to_left,8,player_possession,,,57138,C. Pickett,2,LB,,,,,2334,Orlando Pride,-12.94,28.11,1,wide_left,2,middle_third,False,-12.94,28.11,1,wide_left,2,middle_third,False,,,,,,1,winning,1,0,,,,,False,False,0.0,-54.29,4,sideway_right,,,2.81,1,jogging,2.2,2.2,0.0,8.88,8.88,21.82,21.82,0.0,43.62,43.62,0.0,True,True,2.0,pass_interception,1.0,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,610122.0,S. Yates,16.0,LW,-4.9,28.17,1,wide_left,2,middle_third,False,-4.3,28.11,1,wide_left,2,middle_third,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,8.03,1,short,0.0,1,forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,0.0,True,True,True,True,False
8_705,2911,1875301,58594,58613,92:06.4,92:08.3,92,6,1.9,2,1,left_to_right,8,player_possession,,,22730,G. Carle,8,RB,,,,,2333,Washington,-1.37,-28.26,5,wide_right,2,middle_third,False,-1.48,-23.31,5,wide_right,2,middle_third,False,,,,,,2,losing,0,1,,,,,False,False,4.68,91.27,3,sideway_left,False,False,9.48,1,jogging,4.85,0.37,-4.48,22.04,19.34,23.41,20.82,-2.59,30.46,33.16,2.7,False,True,4.0,recovery,6.0,unknown,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,True,True,,,False
8_706,2912,1875301,58616,58651,92:08.6,92:12.1,92,8,3.5,2,2,right_to_left,8,player_possession,,,22542,Marta,19,CF,,,,,2334,Orlando Pride,2.35,20.6,1,wide_left,2,middle_third,False,2.97,16.75,2,half_space_left,2,middle_third,False,,,,,,1,winning,1,0,,,,,False,False,6.35,-80.85,4,sideway_right,False,True,6.73,1,jogging,1.98,1.81,-0.17,11.47,15.58,9.12,12.61,3.49,41.03,36.92,-4.11,True,True,4.0,recovery,1.0,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1915,True,62445.0,B. Banda,19.0,CF,14.98,24.04,1,wide_left,2,middle_third,False,16.55,29.01,1,wide_left,2,middle_third,False,0.6493,True,0.0071,False,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,False,,,,,,,,,,,,,,,,14.05,1,short,31.26,1,forward,8.48,1,short,33.8,1,forward,True,5.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,-3.0,True,True,,True,False
7_1913,2913,1875301,58616,58645,92:08.6,92:11.5,92,8,2.9,2,2,right_to_left,7,passing_option,,,22814,M. Gautrat,14,RM,22542.0,Marta,19.0,CF,2334,Orlando Pride,-6.06,17.56,2,half_space_left,2,middle_third,False,2.0,10.35,2,half_space_left,2,middle_third,False,58616.0,8_706,1_293,9,support,1,winning,1,0,,,,,False,False,10.7,-41.81,1,forward,False,False,13.35,1,jogging,2.5,5.47,2.97,11.47,14.5,17.53,12.5,-5.03,41.03,38.0,-3.03,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,7.05,1,short,-151.07,2,backward,,,,,,,False,3.0,5.0,-2.0,1.0,behind,2.0,same_line,8.94,5.99,2.35,20.6,1.0,wide_left,2.0,middle_third,False,3.41,16.17,2.0,half_space_left,2.0,middle_third,False,False,False,,True,False,0.0311,0.7292,0.9565,True,58627.0,True,,,,,,,4.0,False,,,,True,True,,,False
7_1914,2914,1875301,58616,58648,92:08.6,92:11.8,92,8,3.2,2,2,right_to_left,7,passing_option,,,610122,S. Yates,16,LW,22542.0,Marta,19.0,CF,2334,Orlando Pride,1.61,22.37,1,wide_left,2,middle_third,False,3.67,12.74,2,half_space_left,2,middle_third,False,58616.0,8_706,,,,1,winning,1,0,,,,,False,False,10.14,-77.93,4,sideway_right,False,True,11.34,1,jogging,0.09,3.08,2.99,11.47,15.08,9.86,11.41,1.55,41.03,37.42,-3.61,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,1.4,1,short,128.02,3,sideway_left,,,,,,,False,2.0,3.0,-1.0,2.0,same_line,2.0,same_line,1.92,3.72,2.35,20.6,1.0,wide_left,2.0,middle_third,False,3.16,16.42,2.0,half_space_left,2.0,middle_third,False,False,False,,True,False,0.021,0.7332,0.9438,True,58624.0,True,,,,,,,4.0,True,,,,True,True,,,False
7_1915,2915,1875301,58616,58651,92:08.6,92:12.1,92,8,3.5,2,2,right_to_left,7,passing_option,,,62445,B. Banda,19,CF,22542.0,Marta,19.0,CF,2334,Orlando Pride,8.28,23.21,1,wide_left,2,middle_third,False,14.98,24.04,1,wide_left,2,middle_third,False,58616.0,8_706,,,,1,winning,1,0,,,,,False,False,8.83,7.06,1,forward,False,False,9.37,1,jogging,3.59,2.34,-1.25,11.47,15.58,3.19,0.6,-2.59,41.03,36.92,-4.11,False,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,14.05,1,short,31.26,1,forward,8.48,1,short,33.8,1,forward,True,5.0,2.0,3.0,3.0,ahead,3.0,ahead,6.48,14.05,2.35,20.6,1.0,wide_left,2.0,middle_third,False,2.97,16.75,2.0,half_space_left,2.0,middle_third,False,True,True,False,False,True,0.0071,0.6493,0.9758,True,58651.0,True,,,,,,,4.0,True,,,,True,True,,True,False
1_293,2916,1875301,58622,58634,92:09.2,92:10.4,92,9,1.2,2,2,right_to_left,1,off_ball_run,9.0,support,22814,M. Gautrat,14,RM,22542.0,Marta,19.0,CF,2334,Orlando Pride,-4.25,16.09,2,half_space_left,2,middle_third,False,-0.14,12.67,2,half_space_left,2,middle_third,False,58616.0,8_706,,,,1,winning,1,0,,,,,False,False,5.36,-39.76,1,forward,False,False,15.99,2,running,3.45,5.27,1.82,11.75,13.36,16.0,13.5,-2.5,40.75,39.14,-1.61,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,behind,1.0,behind,8.58,5.42,3.61,19.53,2.0,half_space_left,2.0,middle_third,False,3.78,16.42,2.0,half_space_left,2.0,middle_third,False,False,False,,True,False,0.0311,0.7292,0.9565,True,,True,1.0,False,,,,True,,,5.0,6.0,1.0,True,True,,,
7_1916,2917,1875301,58624,58636,92:09.4,92:10.6,92,9,1.2,2,2,right_to_left,7,passing_option,,,151077,J. Doyle,17,RW,22542.0,Marta,19.0,CF,2334,Orlando Pride,-2.99,1.38,3,center,2,middle_third,False,1.4,-2.36,3,center,2,middle_third,False,58616.0,8_706,1_294,8,run_ahead_of_the_ball,1,winning,1,0,,,,,False,False,5.78,-40.43,1,forward,False,False,17.31,2,running,6.28,6.55,0.27,11.89,13.71,14.88,12.31,-2.57,40.61,38.79,-1.82,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,18.42,2,medium,-108.26,4,sideway_right,,,,,,,False,3.0,5.0,-2.0,1.0,behind,2.0,same_line,18.89,18.66,3.74,19.03,2.0,half_space_left,2.0,middle_third,False,3.82,16.14,2.0,half_space_left,2.0,middle_third,False,False,False,,True,False,0.0251,0.7845,0.7809,True,58627.0,False,,,,,,,4.0,False,,,,True,True,,,False
1_294,2918,1875301,58627,58654,92:09.7,92:12.4,92,9,2.7,2,2,right_to_left,1,off_ball_run,8.0,run_ahead_of_the_ball,151077,J. Doyle,17,RW,22542.0,Marta,19.0,CF,2334,Orlando Pride,-1.99,0.7,3,center,2,middle_third,False,8.22,-9.75,4,half_space_right,2,middle_third,False,58616.0,8_706,,,,1,winning,1,0,,,,,False,False,14.2,-45.67,4,sideway_right,True,False,19.33,2,running,6.19,9.6,3.41,12.19,16.02,14.18,7.8,-6.38,40.31,36.48,-3.83,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,behind,3.0,ahead,18.42,27.39,3.78,18.19,2.0,half_space_left,2.0,middle_third,False,2.93,17.12,2.0,half_space_left,2.0,middle_third,False,False,False,,True,False,0.0251,0.7845,0.7809,True,,False,1.0,False,,,,True,,,3.0,5.0,2.0,True,True,,,
7_1917,2919,1875301,58641,58651,92:11.1,92:12.1,92,11,1.0,2,2,right_to_left,7,passing_option,,,151151,H. McCutcheon,12,LM,22542.0,Marta,19.0,CF,2334,Orlando Pride,-3.32,17.56,2,half_space_left,2,middle_third,False,-2.03,17.58,2,half_space_left,2,middle_third,False,58616.0,8_706,,,,1,winning,1,0,,,,,False,False,1.42,0.89,1,forward,False,False,5.18,1,jogging,3.48,3.53,0.05,14.29,15.58,17.61,17.61,0.0,38.21,36.92,-1.29,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,6.31,1,short,168.1,2,backward,,,,,,,False,5.0,7.0,-2.0,1.0,behind,1.0,behind,7.22,5.07,3.72,15.96,2.0,half_space_left,2.0,middle_third,False,2.97,16.75,2.0,half_space_left,2.0,middle_third,False,False,False,,False,False,0.0099,0.8091,0.7852,True,58644.0,False,,,,,,,4.0,True,,,,True,True,,,False
1_295,2920,1875301,58664,58679,92:13.4,92:14.9,92,13,1.5,2,2,right_to_left,1,off_ball_run,9.0,support,22542,Marta,19,CF,62445.0,B. Banda,19.0,CF,2334,Orlando Pride,5.25,18.62,2,half_space_left,2,middle_third,False,12.5,20.43,1,wide_left,2,middle_third,False,58670.0,8_707,,,,1,winning,1,0,,,,,False,False,6.95,14.02,1,forward,False,False,17.88,2,running,1.1,2.64,1.54,17.32,20.15,12.07,7.65,-4.42,35.18,32.35,-2.83,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,behind,1.0,behind,13.73,11.04,15.53,27.72,1.0,wide_left,2.0,middle_third,False,17.54,30.25,1.0,wide_left,3.0,attacking_third,False,False,False,,True,True,0.0221,0.5763,0.924,True,,True,0.0,False,,,,True,,,4.0,4.0,0.0,True,True,,,
8_707,2921,1875301,58670,58678,92:14.0,92:14.8,92,14,0.8,2,2,right_to_left,8,player_possession,,,62445,B. Banda,19,CF,,,,,2334,Orlando Pride,16.55,29.01,1,wide_left,2,middle_third,False,17.43,30.17,1,wide_left,2,middle_third,False,,,,,,1,winning,1,0,,,,,False,False,1.46,52.82,3,sideway_left,,,6.61,1,jogging,2.34,1.0,-1.34,18.38,19.96,1.83,2.53,0.7,34.12,32.54,-1.58,False,False,1.0,pass_reception,5.0,possession_loss,False,False,False,False,False,False,False,33.8,1,forward,8.48,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,True,True,True,,False
7_1918,2922,1875301,58670,58678,92:14.0,92:14.8,92,14,0.8,2,2,right_to_left,7,passing_option,,,22542,Marta,19,CF,62445.0,B. Banda,19.0,CF,2334,Orlando Pride,7.93,19.32,2,half_space_left,2,middle_third,False,11.99,20.32,1,wide_left,2,middle_third,False,58670.0,8_707,1_295,9,support,1,winning,1,0,,,,,False,False,4.18,13.84,1,forward,False,False,18.74,2,running,1.85,2.58,0.73,18.38,19.96,10.45,7.97,-2.48,34.12,32.54,-1.58,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,12.42,1,short,-127.44,4,sideway_right,,,,,,,False,1.0,4.0,-3.0,1.0,behind,1.0,behind,12.97,11.25,16.55,29.01,1.0,wide_left,2.0,middle_third,False,17.43,30.17,1.0,wide_left,2.0,middle_third,False,False,False,,True,True,0.0221,0.5763,0.924,True,58673.0,True,,,,,,,0.0,False,,,,True,True,,,False
8_708,2923,1875301,58680,58718,92:15.0,92:18.8,92,15,3.8,2,1,left_to_right,8,player_possession,,,149990,T. McKeown,6,RCB,,,,,2333,Washington,-16.98,-29.78,5,wide_right,2,middle_third,False,-3.26,-29.75,5,wide_right,2,middle_third,False,,,,,,2,losing,0,1,,,,,True,False,15.3,0.13,1,forward,False,False,14.46,1,jogging,0.87,4.31,3.45,12.99,18.57,29.97,21.83,-8.14,39.51,33.93,-5.58,True,True,4.0,recovery,1.0,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1922,True,119153.0,T. Rodman,17.0,RW,17.59,-15.24,4,half_space_right,3,attacking_third,False,35.42,-21.21,5,wide_right,3,attacking_third,False,0.4085,True,0.0207,True,4.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,3.0,1.0,4.0,4.0,7.0,False,,,,,,,,,,,,,,,,25.4,2,medium,34.83,1,forward,18.38,2,medium,27.3,1,forward,True,7.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,2.0,True,True,,True,False
7_1919,2924,1875301,58680,58718,92:15.0,92:18.8,92,15,3.8,2,1,left_to_right,7,passing_option,,,662391,R. Kouassi,16,LW,149990.0,T. McKeown,6.0,RCB,2333,Washington,3.16,-29.44,5,wide_right,2,middle_third,False,3.31,-33.16,5,wide_right,2,middle_third,False,58680.0,8_708,,,,2,losing,0,1,,,,,True,False,9.73,-87.69,4,sideway_right,False,False,9.29,1,jogging,7.57,5.84,-1.73,12.99,18.57,9.83,15.26,5.43,39.51,33.93,-5.58,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,7.5,1,short,-26.19,1,forward,,,,,,,True,7.0,6.0,1.0,3.0,ahead,3.0,ahead,20.14,7.4,-16.98,-29.78,5.0,wide_right,2.0,middle_third,False,-3.26,-29.75,5.0,wide_right,2.0,middle_third,False,False,False,,False,False,0.0032,0.9438,0.8475,True,58717.0,True,,,,,,,3.0,True,,,,True,True,,,False
